code,Description,Category,Abdominal,Cardiac,Obstetrics,Orthopaedic,Thoracic,Vascular,Major,IntermediateorMinor
M248,Other specified other urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M249,Unspecified other urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M251,Excision of ureterocele,Abdominal,1,0,0,0,0,0,1,0
M252,Open excision of lesion of ureter NEC,Abdominal,1,0,0,0,0,0,1,0
M253,Ureterolysis,Abdominal,1,0,0,0,0,0,1,0
M254,Open biopsy of lesion of ureter,Abdominal,1,0,0,0,0,0,1,0
M255,Open exploration of ureter,Abdominal,1,0,0,0,0,0,1,0
M258,Other specified other open operations on ureter,Abdominal,1,0,0,0,0,0,1,0
M259,Unspecified other open operations on ureter,Abdominal,1,0,0,0,0,0,1,0
M341,Cystoprostatectomy,Abdominal,1,0,0,0,0,0,1,0
M342,Cystourethrectomy,Abdominal,1,0,0,0,0,0,1,0
M343,Cystectomy NEC,Abdominal,1,0,0,0,0,0,1,0
M344,Simple cystectomy,Abdominal,1,0,0,0,0,0,1,0
M348,Other specified total excision of bladder,Abdominal,1,0,0,0,0,0,1,0
M349,Unspecified total excision of bladder,Abdominal,1,0,0,0,0,0,1,0
M351,Diverticulectomy of bladder,Abdominal,1,0,0,0,0,0,1,0
M358,Other specified partial excision of bladder,Abdominal,1,0,0,0,0,0,1,0
M359,Unspecified partial excision of bladder,Abdominal,1,0,0,0,0,0,1,0
M361,Caecocystoplasty,Abdominal,1,0,0,0,0,0,1,0
M362,Ileocystoplasty,Abdominal,1,0,0,0,0,0,1,0
M363,Colocystoplasty,Abdominal,1,0,0,0,0,0,1,0
M368,Other specified enlargement of bladder,Abdominal,1,0,0,0,0,0,1,0
M369,Unspecified enlargement of bladder,Abdominal,1,0,0,0,0,0,1,0
M371,Cystourethroplasty,Abdominal,1,0,0,0,0,0,1,0
M372,Repair of vesicocolic fistula,Abdominal,1,0,0,0,0,0,1,0
M373,Repair of rupture of bladder,Abdominal,1,0,0,0,0,0,1,0
M374,Closure of exstrophy,Abdominal,1,0,0,0,0,0,1,0
M375,Repair of fistula of bladder NEC,Abdominal,1,0,0,0,0,0,1,0
M378,Other specified other repair of bladder,Abdominal,1,0,0,0,0,0,1,0
M379,Unspecified other repair of bladder,Abdominal,1,0,0,0,0,0,1,0
M381,Perineal urethrostomy and drainage of bladder,Abdominal,1,0,0,0,0,0,0,1
M382,Cystostomy and insertion of suprapubic tube into bladder,Abdominal,1,0,0,0,0,0,0,1
M383,Cystostomy NEC,Abdominal,1,0,0,0,0,0,0,1
M388,Other specified open drainage of bladder,Abdominal,1,0,0,0,0,0,0,1
M389,Unspecified open drainage of bladder,Abdominal,1,0,0,0,0,0,0,1
M391,Open removal of calculus from bladder,Abdominal,1,0,0,0,0,0,0,1
M392,Open removal of foreign body from bladder,Abdominal,1,0,0,0,0,0,0,1
M398,Other specified other open operations on contents of bladder,Abdominal,1,0,0,0,0,0,0,1
M399,Unspecified other open operations on contents of bladder,Abdominal,1,0,0,0,0,0,0,1
M411,Open extirpation of lesion of bladder,Abdominal,1,0,0,0,0,0,0,1
M412,Creation of vesicovaginal fistula,Abdominal,1,0,0,0,0,0,0,1
M413,Open transection of bladder,Abdominal,1,0,0,0,0,0,0,1
M414,Open biopsy of lesion of bladder,Abdominal,1,0,0,0,0,0,0,1
M415,Exploration of bladder,Abdominal,1,0,0,0,0,0,0,1
M416,Detrusor myotomy,Abdominal,1,0,0,0,0,0,0,1
M418,Other specified other open operations on bladder,Abdominal,1,0,0,0,0,0,0,1
M419,Unspecified other open operations on bladder,Abdominal,1,0,0,0,0,0,0,1
M488,Other specified operations on bladder,Abdominal,1,0,0,0,0,0,0,1
M489,Unspecified operations on bladder,Abdominal,1,0,0,0,0,0,0,1
M491,Closure of cystostomy,Abdominal,1,0,0,0,0,0,0,1
M492,Change of suprapubic tube into bladder,Abdominal,1,0,0,0,0,0,0,1
M493,Removal of suprapubic tube from bladder,Abdominal,1,0,0,0,0,0,0,1
M538,Other specified vaginal operations to support outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M539,Unspecified vaginal operations to support outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M541,Creation of urethrovaginal fistula,Abdominal,1,0,0,0,0,0,0,1
M542,Reconstruction of neck of female bladder NEC,Abdominal,1,0,0,0,0,0,0,1
M543,Removal of artificial urinary sphincter from outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M548,Other specified open operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M549,Unspecified open operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M551,Open resection of outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M552,Implantation of artificial urinary sphincter into outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M553,Insertion of prosthetic collar around outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M554,Maintenance of prosthetic collar around outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M555,Removal of prosthetic collar from around outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M556,Insertion of retropubic device for female stress urinary incontinence NEC,Abdominal,1,0,0,0,0,0,0,1
M557,Removal of female retropubic device NEC,Abdominal,1,0,0,0,0,0,0,1
M558,Other specified other open operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M559,Unspecified other open operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M571,Introduction of vaginal tape NEC,Abdominal,1,0,0,0,0,0,0,1
M572,Total removal of vaginal tape NEC,Abdominal,1,0,0,0,0,0,0,1
M573,Partial removal of vaginal tape NEC,Abdominal,1,0,0,0,0,0,0,1
M574,Partial removal of transobturator tape,Abdominal,1,0,0,0,0,0,0,1
M578,Other specified other vaginal operations to support outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M579,Unspecified other vaginal operations to support outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M581,Closed urethrotomy of outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M582,Dilation of outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M588,Other specified other operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M589,Unspecified other operations on outlet of female bladder,Abdominal,1,0,0,0,0,0,0,1
M601,Insertion of male retropubic continence device NEC,Abdominal,1,0,0,0,0,0,0,1
M602,Removal of male retropubic device NEC,Abdominal,1,0,0,0,0,0,0,1
M603,Removal of artificial urinary sphincter from outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M608,Other specified open operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M609,Unspecified open operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M611,Total excision of prostate and capsule of prostate,Abdominal,1,0,0,0,0,0,1,0
M612,Retropubic prostatectomy,Abdominal,1,0,0,0,0,0,1,0
M613,Transvesical prostatectomy,Abdominal,1,0,0,0,0,0,1,0
M614,Perineal prostatectomy,Abdominal,1,0,0,0,0,0,1,0
M618,Other specified open excision of prostate,Abdominal,1,0,0,0,0,0,1,0
M619,Unspecified open excision of prostate,Abdominal,1,0,0,0,0,0,1,0
M621,Open extirpation of lesion of prostate,Abdominal,1,0,0,0,0,0,1,0
M622,Open biopsy of lesion of prostate,Abdominal,1,0,0,0,0,0,1,0
M623,Prostatotomy,Abdominal,1,0,0,0,0,0,1,0
M624,Repair of rectoprostatic fistula,Abdominal,1,0,0,0,0,0,1,0
M628,Other specified other open operations on prostate,Abdominal,1,0,0,0,0,0,1,0
M629,Unspecified other open operations on prostate,Abdominal,1,0,0,0,0,0,1,0
M641,Open resection of outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M642,Implantation of artificial urinary sphincter into outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M643,Insertion of prosthetic collar around outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M644,Maintenance of prosthetic collar around outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M645,Removal of prosthetic collar from around outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M646,Reconstruction of neck of male bladder NEC,Abdominal,1,0,0,0,0,0,0,1
M647,Introduction of transobturator sling,Abdominal,1,0,0,0,0,0,0,1
M648,Other specified other open operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M649,Unspecified other open operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M651,Endoscopic resection of prostate using electrotome,Abdominal,1,0,0,0,0,0,0,1
M652,Endoscopic resection of prostate using punch,Abdominal,1,0,0,0,0,0,0,1
M653,Endoscopic resection of prostate NEC,Abdominal,1,0,0,0,0,0,0,1
M654,Endoscopic resection of prostate using laser,Abdominal,1,0,0,0,0,0,0,1
M655,Endoscopic resection of prostate using vapotrode,Abdominal,1,0,0,0,0,0,0,1
M656,Endoscopic ablation of prostate using steam,Abdominal,1,0,0,0,0,0,0,1
M658,Other specified endoscopic resection of outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M659,Unspecified endoscopic resection of outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M661,Endoscopic sphincterotomy of external sphincter of male bladder,Abdominal,1,0,0,0,0,0,0,1
M662,Endoscopic incision of outlet of male bladder NEC,Abdominal,1,0,0,0,0,0,0,1
M663,Endoscopic injection of inert substance into outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M668,Other specified other therapeutic endoscopic operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M669,Unspecified other therapeutic endoscopic operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M671,Endoscopic cryotherapy to lesion of prostate,Abdominal,1,0,0,0,0,0,0,1
M672,Endoscopic destruction of lesion of prostate NEC,Abdominal,1,0,0,0,0,0,0,1
M673,Endoscopic drainage of prostate,Abdominal,1,0,0,0,0,0,0,1
M674,Endoscopic removal of calculus from prostate,Abdominal,1,0,0,0,0,0,0,1
M675,Endoscopic microwave destruction of lesion of prostate,Abdominal,1,0,0,0,0,0,0,1
M676,Endoscopic radiofrequency ablation of lesion of prostate,Abdominal,1,0,0,0,0,0,0,1
M678,Other specified other therapeutic endoscopic operations on prostate,Abdominal,1,0,0,0,0,0,0,1
M679,Unspecified other therapeutic endoscopic operations on prostate,Abdominal,1,0,0,0,0,0,0,1
M681,Endoscopic insertion of prostatic stent,Abdominal,1,0,0,0,0,0,0,1
M682,Endoscopic removal of prostatic stent,Abdominal,1,0,0,0,0,0,0,1
M683,Endoscopic insertion of prosthesis to compress lobe of prostate,Abdominal,1,0,0,0,0,0,0,1
M688,Other specified endoscopic insertion of prosthesis into prostate,Abdominal,1,0,0,0,0,0,0,1
M689,Unspecified endoscopic insertion of prosthesis into prostate,Abdominal,1,0,0,0,0,0,0,1
M701,Aspiration of prostate NEC,Abdominal,1,0,0,0,0,0,0,1
M702,Perineal needle biopsy of prostate,Abdominal,1,0,0,0,0,0,0,1
M703,Rectal needle biopsy of prostate,Abdominal,1,0,0,0,0,0,0,1
M704,Balloon dilation of prostate,Abdominal,1,0,0,0,0,0,0,1
M705,Massage of prostate,Abdominal,1,0,0,0,0,0,0,1
M706,Radioactive seed implantation into prostate,Abdominal,1,0,0,0,0,0,0,1
M707,Transurethral radiofrequency needle ablation of prostate,Abdominal,1,0,0,0,0,0,0,1
M708,Other specified other operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M709,Unspecified other operations on outlet of male bladder,Abdominal,1,0,0,0,0,0,0,1
M711,High intensity focused ultrasound of prostate,Abdominal,1,0,0,0,0,0,0,1
M712,Implantation of radioactive substance into prostate,Abdominal,1,0,0,0,0,0,0,1
M718,Other specified other operations on prostate,Abdominal,1,0,0,0,0,0,0,1
M719,Unspecified other operations on prostate,Abdominal,1,0,0,0,0,0,0,1
M721,Partial urethrectomy,Abdominal,1,0,0,0,0,0,1,0
M722,Urethrectomy NEC,Abdominal,1,0,0,0,0,0,1,0
M723,Excision of lesion of urethra NEC,Abdominal,1,0,0,0,0,0,1,0
M724,Secondary urethrectomy,Abdominal,1,0,0,0,0,0,1,0
M728,Other specified excision of urethra,Abdominal,1,0,0,0,0,0,1,0
M729,Unspecified excision of urethra,Abdominal,1,0,0,0,0,0,1,0
M731,Repair of hypospadias,Abdominal,1,0,0,0,0,0,1,0
M732,Repair of epispadias,Abdominal,1,0,0,0,0,0,1,0
M733,Closure of fistula of urethra,Abdominal,1,0,0,0,0,0,1,0
M734,Reconstruction of urethra,Abdominal,1,0,0,0,0,0,1,0
M735,Pull through of urethra,Abdominal,1,0,0,0,0,0,1,0
M736,Urethroplasty NEC,Abdominal,1,0,0,0,0,0,1,0
M737,Repair of rupture of urethra NEC,Abdominal,1,0,0,0,0,0,1,0
M738,Other specified repair of urethra,Abdominal,1,0,0,0,0,0,1,0
M739,Unspecified repair of urethra,Abdominal,1,0,0,0,0,0,1,0
M751,Open biopsy of lesion of urethra,Abdominal,1,0,0,0,0,0,1,0
M752,Insertion of prosthesis for compression of bulb of male urethra,Abdominal,1,0,0,0,0,0,1,0
M753,External urethrotomy,Abdominal,1,0,0,0,0,0,1,0
M754,Open extraction of calculus from urethra,Abdominal,1,0,0,0,0,0,1,0
M758,Other specified other open operations on urethra,Abdominal,1,0,0,0,0,0,1,0
M759,Unspecified other open operations on urethra,Abdominal,1,0,0,0,0,0,1,0
M761,Endoscopic extirpation of lesion of urethra,Abdominal,1,0,0,0,0,0,0,1
M762,Endoscopic removal of foreign body from urethra,Abdominal,1,0,0,0,0,0,0,1
M763,Optical urethrotomy,Abdominal,1,0,0,0,0,0,0,1
M764,Endoscopic dilation of urethra,Abdominal,1,0,0,0,0,0,0,1
M765,Endoscopic destruction of urethral valves,Abdominal,1,0,0,0,0,0,0,1
M766,Endoscopic insertion of urethral stent,Abdominal,1,0,0,0,0,0,0,1
M767,Endoscopic removal of urethral stent,Abdominal,1,0,0,0,0,0,0,1
M768,Other specified therapeutic endoscopic operations on urethra,Abdominal,1,0,0,0,0,0,0,1
M769,Unspecified therapeutic endoscopic operations on urethra,Abdominal,1,0,0,0,0,0,0,1
M771,Diagnostic endoscopic examination of urethra and biopsy of lesion of urethra,Abdominal,1,0,0,0,0,0,0,1
M778,Other specified diagnostic endoscopic examination of urethra,Abdominal,1,0,0,0,0,0,0,1
M779,Unspecified diagnostic endoscopic examination of urethra,Abdominal,1,0,0,0,0,0,0,1
M791,Bouginage of urethra,Abdominal,1,0,0,0,0,0,0,1
M792,Dilation of urethra NEC,Abdominal,1,0,0,0,0,0,0,1
M793,Calibration of urethra,Abdominal,1,0,0,0,0,0,0,1
M794,Internal urethrotomy NEC,Abdominal,1,0,0,0,0,0,0,1
M795,Urethrography ascending and descending,Abdominal,1,0,0,0,0,0,0,1
M796,Urethrography ascending NEC,Abdominal,1,0,0,0,0,0,0,1
M797,Urethrography descending NEC,Abdominal,1,0,0,0,0,0,0,1
M798,Other specified other operations on urethra,Abdominal,1,0,0,0,0,0,0,1
M799,Unspecified other operations on urethra,Abdominal,1,0,0,0,0,0,0,1
M811,Extirpation of lesion of meatus of urethra,Abdominal,1,0,0,0,0,0,0,1
M812,Meatoplasty of urethra,Abdominal,1,0,0,0,0,0,0,1
M813,External meatotomy of urethral orifice,Abdominal,1,0,0,0,0,0,0,1
M814,Dilation of meatus of urethra,Abdominal,1,0,0,0,0,0,0,1
M818,Other specified operations on urethral orifice,Abdominal,1,0,0,0,0,0,0,1
M819,Unspecified operations on urethral orifice,Abdominal,1,0,0,0,0,0,0,1
M831,Drainage of paravesical abscess,Abdominal,1,0,0,0,0,0,0,1
M832,Exploration of retropubic space,Abdominal,1,0,0,0,0,0,0,1
M833,Removal of foreign body from urinary tract NEC,Abdominal,1,0,0,0,0,0,0,1
M838,Other specified other operations on urinary tract,Abdominal,1,0,0,0,0,0,0,1
M839,Unspecified other operations on urinary tract,Abdominal,1,0,0,0,0,0,0,1
M851,Endoscopic examination of intestinal conduit,Abdominal,1,0,0,0,0,0,0,1
M858,Other specified diagnostic endoscopic examination of urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M859,Unspecified diagnostic endoscopic examination of urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M861,Endoscopic extraction of calculus of urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M868,Other specified therapeutic endoscopic operations on urinary diversion,Abdominal,1,0,0,0,0,0,0,1
M869,Unspecified therapeutic endoscopic operations on urinary diversion,Abdominal,1,0,0,0,0,0,0,1
O060,Conversion from previous hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O061,Primary hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O062,Conversion to hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O063,Revision of hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O068,Other specified hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O069,Unspecified hybrid prosthetic replacement of shoulder joint using cemented humeral component,Orthopaedic,0,0,0,1,0,0,1,0
O070,Conversion from previous hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O071,Primary hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O072,Conversion to hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O073,Revision of hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O078,Other specified hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O079,Unspecified hybrid prosthetic replacement of shoulder joint using cemented glenoid component,Orthopaedic,0,0,0,1,0,0,1,0
O080,Conversion from previous hybrid prosthetic replacement of shoulder joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
O081,Primary hybrid prosthetic replacement of shoulder joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
O082,Conversion to hybrid prosthetic replacement of shoulder joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
O083,Revision of hybrid prosthetic replacement of shoulder joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
O084,Attention to hybrid prosthetic replacement of shoulder joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
O088,Other specified hybrid prosthetic replacement of shoulder joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O089,Unspecified hybrid prosthetic replacement of shoulder joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O091,Implantation of vertical expanding prosthetic titanium rib,Orthopaedic,0,0,0,1,0,0,1,0
O098,Other specified placement of bone prosthesis,Orthopaedic,0,0,0,1,0,0,1,0
O099,Unspecified placement of bone prosthesis,Orthopaedic,0,0,0,1,0,0,1,0
O101,Extra-articular scapular resection with reconstruction of shoulder,Orthopaedic,0,0,0,1,0,0,1,0
O108,Other specified complex reconstruction of shoulder,Orthopaedic,0,0,0,1,0,0,1,0
O109,Unspecified complex reconstruction of shoulder,Orthopaedic,0,0,0,1,0,0,1,0
O171,Remanipulation of intracapsular fracture of neck of femur and fixation using nail or screw,Orthopaedic,0,0,0,1,0,0,1,0
O172,Remanipulation of fracture of long bone and rigid internal fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
O173,Remanipulation of fracture of long bone and flexible internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
O174,Remanipulation of fracture of short bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
O175,Remanipulation of fragment of bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
O176,Remanipulation of fracture of bone and fixation using plate,Orthopaedic,0,0,0,1,0,0,1,0
O178,Other specified secondary closed reduction of fracture of bone and internal fixation,Orthopaedic,0,0,0,1,0,0,1,0
O179,Unspecified secondary closed reduction of fracture of bone and internal fixation,Orthopaedic,0,0,0,1,0,0,1,0
O180,Conversion from previous hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O181,Primary hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O182,Conversion to hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O183,Revision of hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O184,Attention to hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O188,Other specified hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O189,Unspecified hybrid prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O191,Endoscopic autologous matrix induced chondrogenesis of joint,Orthopaedic,0,0,0,1,0,0,0,1
O192,Endoscopic excision of infrapatellar fat pad,Orthopaedic,0,0,0,1,0,0,0,1
O198,Other specified other therapeutic endoscopic operations on other joint structure,Orthopaedic,0,0,0,1,0,0,0,1
O199,Unspecified other therapeutic endoscopic operations on other joint structure,Orthopaedic,0,0,0,1,0,0,0,1
O201,Endovascular placement of one branched stent graft,Vascular,0,0,0,0,0,1,1,0
O202,Endovascular placement of one fenestrated stent graft,Vascular,0,0,0,0,0,1,1,0
O203,Endovascular placement of one stent graft NEC,Vascular,0,0,0,0,0,1,1,0
O204,Endovascular placement of two stent grafts,Vascular,0,0,0,0,0,1,1,0
O205,Endovascular placement of three or more stent grafts,Vascular,0,0,0,0,0,1,1,0
O208,Other specified endovascular placement of stent graft,Vascular,0,0,0,0,0,1,1,0
O209,Unspecified endovascular placement of stent graft,Vascular,0,0,0,0,0,1,1,0
O210,Conversion from total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O211,Primary total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O212,Conversion to total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O213,Revision of total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O214,Revision of one component of total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O218,Other specified total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O219,Unspecified total prosthetic replacement of elbow joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
O220,Conversion from total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O221,Primary total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O222,Conversion to total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O223,Revision of total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O224,Revision of one component of total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O228,Other specified total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O229,Unspecified total prosthetic replacement of elbow joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O230,Conversion from total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O231,Primary total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O232,Conversion to total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O233,Revision of total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O234,Attention to total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O235,Revision of one component of total prosthetic replacement of elbow joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
O238,Other specified total prosthetic replacement of elbow joint,Orthopaedic,0,0,0,1,0,0,1,0
O239,Unspecified total prosthetic replacement of elbow joint,Orthopaedic,0,0,0,1,0,0,1,0
O240,Conversion from previous cemented prosthetic replacement of head of radius,Orthopaedic,0,0,0,1,0,0,1,0
O241,Primary prosthetic replacement of head of radius using cement,Orthopaedic,0,0,0,1,0,0,1,0
O242,Conversion to prosthetic replacement of head of radius using cement,Orthopaedic,0,0,0,1,0,0,1,0
O243,Revision of prosthetic replacement of head of radius using cement,Orthopaedic,0,0,0,1,0,0,1,0
O248,Other specified prosthetic replacement of head of radius using cement,Orthopaedic,0,0,0,1,0,0,1,0
O249,Unspecified prosthetic replacement of head of radius using cement,Orthopaedic,0,0,0,1,0,0,1,0
O250,Conversion from previous uncemented prosthetic replacement of head of radius,Orthopaedic,0,0,0,1,0,0,1,0
O251,Primary prosthetic replacement of head of radius not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O252,Conversion to prosthetic replacement of head of radius not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O253,Revision of prosthetic replacement of head of radius not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O258,Other specified prosthetic replacement of head of radius not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O259,Unspecified prosthetic replacement of head of radius not using cement,Orthopaedic,0,0,0,1,0,0,1,0
O260,Conversion from previous prosthetic replacement of head of radius NEC,Orthopaedic,0,0,0,1,0,0,1,0
O261,Primary prosthetic replacement of head of radius NEC,Orthopaedic,0,0,0,1,0,0,1,0
O262,Conversion to prosthetic replacement of head of radius NEC,Orthopaedic,0,0,0,1,0,0,1,0
O263,Revision of prosthetic replacement of head of radius NEC,Orthopaedic,0,0,0,1,0,0,1,0
O264,Attention to prosthetic replacement of head of radius NEC,Orthopaedic,0,0,0,1,0,0,1,0
O268,Other specified other prosthetic replacement of head of radius,Orthopaedic,0,0,0,1,0,0,1,0
O269,Unspecified other prosthetic replacement of head of radius,Orthopaedic,0,0,0,1,0,0,1,0
O271,Extra-articular ligament reconstruction for stabilisation of joint,Orthopaedic,0,0,0,1,0,0,1,0
O272,Repair of capsule and anterior and posterior labrum for stabilisation of glenohumeral joint,Orthopaedic,0,0,0,1,0,0,1,0
O273,Repair of capsule and anterior labrum for stabilisation of glenohumeral joint,Orthopaedic,0,0,0,1,0,0,1,0
O274,Repair of capsule and posterior labrum for stabilisation of glenohumeral joint,Orthopaedic,0,0,0,1,0,0,1,0
O278,Other specified other stabilising operations on joint,Orthopaedic,0,0,0,1,0,0,1,0
O279,Unspecified other stabilising operations on joint,Orthopaedic,0,0,0,1,0,0,1,0
O320,Conversion from total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O321,Primary total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O322,Conversion to total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O323,Revision of total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O324,Attention to total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O325,Revision of one component of total prosthetic replacement of ankle joint NEC,Orthopaedic,0,0,0,1,0,0,0,1
O328,Other specified total prosthetic replacement of ankle joint,Orthopaedic,0,0,0,1,0,0,0,1
O329,Unspecified total prosthetic replacement of ankle joint,Orthopaedic,0,0,0,1,0,0,0,1
O351,Attention to therapeutic joint spacer,Orthopaedic,0,0,0,1,0,0,0,1
O358,Other specified open operations on joint,Orthopaedic,0,0,0,1,0,0,0,1
O359,Unspecified open operations on joint,Orthopaedic,0,0,0,1,0,0,0,1
O370,Conversion from reverse polarity total prosthetic replacement of shoulder joint using cement,Orthopaedic,0,0,0,1,0,0,0,1
O371,Conversion to reverse polarity total prosthetic replacement of shoulder joint using cement,Orthopaedic,0,0,0,1,0,0,0,1
